totmou,creditcd,eqpdays,Customer_ID
1709,Y,592,1027056
2561,Y,355,1071772
3616,N,614,1034573
5018,N,643,1035496
8307,N,371,1052476
1951,Y,363,1053344
1462,N,254,1070325
115,Y,708,1022538
9722,Y,946,1099963
860,Y,628,1023829
1657,Y,191,1097154
7396,N,452,1034460
5446,Y,46,1063199
9623,Y,210,1011002
41708,Y,2,1001518
9656,Y,681,1020025
7668,N,434,1058733
1761,N,441,1057498
9805,Y,385,1078235
1885,Y,322,1059604
8402,Y,405,1063991
8822,N,403,1073921
9706,Y,50,1027873
5392,Y,205,1044335
3376,Y,719,1016589
1070,Y,136,1078503
6188,Y,332,1089043
7872,N,555,1008426
13079,N,218,1093850
24131,N,403,1010384
6304,N,191,1097177
20991,Y,758,1012963
1672,N,528,1042114
16997,N,103,1025552
12144,N,1060,1006220
4845,Y,312,1019873
1420,N,309,1082900
2555,Y,203,1082295
4977,N,363,1039787
1644,Y,687,1037099
355,Y,613,1044348
3969,Y,272,1088968
5977,Y,411,1024042
4060,Y,214,1096365
15699,N,184,1087721
831,Y,888,1016610
5003,Y,492,1050868
526,Y,292,1086781
4684,Y,16,1052604
1881,N,317,1070362
9344,N,19,1055730
6404,N,335,1075483
9784,N,320,1079035
907,Y,349,1087580
9497,N,446,1044091
4096,N,378,1060830
6949,Y,71,1024935
3428,Y,199,1096913
14127,Y,220,1025555
3627,Y,873,1017757
5130,Y,296,1092607
8756,Y,534,1035632
4842,Y,344,1049196
13346,Y,200,1009460
7319,Y,236,1037528
4172,Y,683,1037576
1469,Y,520,1036871
91,Y,322,1069650
1624,N,205,1094488
17656,Y,172,1011676
14217,N,236,1032891
16792,N,149,1042068
6261,N,764,1017875
16028,N,298,1011111
13570,N,21,1080525
8756,N,694,1027688
2823,Y,274,1021747
6506,N,585,1027755
11102,N,228,1013216
24142,Y,244,1036167
4857,N,693,1018650
462,Y,360,1063762
2926,Y,264,1007369
726,N,186,1086372
5728,N,304,1024240
11997,Y,1170,1004811
819,N,371,1061917
41,Y,274,1079150
18317,N,282,1069191
9986,Y,148,1032533
14742,Y,542,1045339
3428,Y,1088,1099016
1657,N,114,1035842
855,Y,642,1028403
12124,Y,159,1036858
8114,Y,506,1038271
7481,Y,642,1028459
45160,Y,46,1019863
46719,Y,94,1030198
13292,Y,106,1014455
3168,N,575,1029338
18590.04,Y,229,1001185
2158,Y,577,1028940
1069,Y,633,1030361
33,Y,586,1027667
2916,N,383,1078657
4673,Y,58,1083912
9985,Y,702,1007371
9029,Y,225,1012890
689,Y,1078,1003331
5953,Y,50,1062462
14332,Y,519,1054961
2942,Y,490,1046057
13384,Y,423,1098327
6786,Y,377,1045056
4059,Y,921,1008063
3215,N,253,1095107
4809,Y,67,1004761
6672,Y,400,1065018
16283,Y,20,1023606
1510,N,226,1075942
14657,N,600,1045688
1210,Y,200,1083377
12868,Y,656,1028591
1492,Y,334,1053010
6613,Y,344,1047489
1116,Y,226,1098909
18575,Y,287,1025637
546,Y,321,1078765
4001,Y,314,1025371
1974,N,191,1097238
10258,Y,328,1058432
5777,Y,568,1031213
2828,N,218,1089772
2208,N,253,1090952
1211,Y,395,1057373
1301,,324,1059246
1787,Y,568,1042687
5778,Y,222,1080460
4216,N,764,1026674
17550,Y,445,1033113
2611,Y,695,1027604
5113,Y,1073,1098300
3758,N,568,1031363
4257,N,96,1027874
4824,Y,440,1067977
692,Y,220,1077265
9208,Y,575,1029342
28100,Y,151,1065009
808,Y,713,1022204
2014,Y,750,1019233
2547,Y,302,1072874
10076,Y,384,1078281
60835,Y,80,1000753
5866,Y,220,1089504
12033,Y,88,1002055
1838,N,704,1035503
12881,N,492,1050862
11632,N,423,1013667
8115,Y,608,1044882
1832,Y,267,1081531
3390,N,987,1011900
8285,N,105,1084101
11932,N,380,1079567
3246,Y,343,1055977
8981,Y,326,1043672
5861,Y,379,1060783
6982,N,276,1022033
15613,Y,362,1070633
8555,Y,138,1015528
944,Y,1134,1003587
20085,Y,267,1006361
8054,Y,710,1017285
4288,Y,277,1035783
4871,Y,528,1040259
5910,Y,511,1015123
2556,Y,262,1089934
10529,N,18,1070212
2867,N,205,1094498
2392,Y,218,1093842
30827,N,85,1024597
1549,N,234,1088197
11303,Y,278,1092989
3786,N,1100,1007529
867,Y,423,1061038
461,Y,310,1082577
8463,Y,444,1056901
6327,Y,179,1070678
8860,N,146,1062813
2227,Y,10,1095325
3169,N,295,1018293
280,N,182,1086354
4812,Y,352,1050096
4137,N,553,1008179
292,Y,237,1073405
70,Y,611,1038473
14731,Y,223,1041640
7798,N,654,1003001
19190,N,454,1055559
75351.91667,Y,133,1000118
1048,,975,1010166
10844,Y,31,1007463
12002,N,28,1093517
888,Y,531,1046618
1228,Y,317,1060710
1828,Y,17,1074289
2512,Y,320,1077062
1427,Y,852,1015226
918,Y,72,1054826
787,Y,1583,1000096
2074,Y,398,1049249
642,N,354,1000014
992,Y,731,1033132
10083,N,212,1040155
1676,Y,752,1028006
8091,Y,65,1026498
28874,Y,7,1017887
13286,N,434,1005325
9764,N,236,1027246
8631,Y,524,1053781
4222,Y,756,1018505
19085,Y,610,1034527
6251,Y,82,1049406
4573,N,428,1060118
4287,Y,810,1012189
7356,Y,412,1009797
10430,Y,329,1014926
13252,Y,330,1057948
5674,Y,453,1050057
4421,Y,698,1027183
4628,N,207,1080776
3092,Y,308,1061016
1564,Y,238,1087877
10811,Y,66,1002580
5671,Y,628,1042848
8807,Y,170,1042590
4820,N,661,1021456
2492,Y,321,1059789
3178,Y,354,1071872
7272,Y,431,1097929
1132,Y,907,1015518
6310,N,377,1080361
13122,Y,32,1041773
1924,Y,192,1043591
9078,Y,661,1026313
9175,Y,548,1002581
3580,Y,398,1065278
4216,Y,48,1037379
35504,Y,-3,1033477
3588,N,325,1059095
161,Y,239,1095736
4906,Y,477,1040980
1895,Y,748,1015029
8505,N,284,1046074
1285,Y,716,1025480
4500,N,696,1027444
15537,Y,265,1040960
5423,Y,383,1051003
10448,N,71,1036838
12,N,268,1089332
278,Y,358,1085797
17460,Y,625,1008119
1053,Y,34,1070845
1758,N,324,1059222
6408,N,531,1041727
7252,N,198,1057706
9346,N,257,1084800
25526,N,33,1035083
7046,Y,179,1021010
4328,Y,477,1062218
1346,Y,531,1041738
9881,Y,367,1099825
2745,Y,311,1091358
6896,N,146,1051356
1443,Y,315,1080618
36307,Y,370,1042853
4067,Y,352,1087159
11463,N,324,1024442
4844,N,353,1065090
1355,N,113,1046983
2864,N,261,1094736
25275,Y,-3,1004135
3313,N,190,1092495
2907,Y,440,1057650
1495,N,171,1094160
2421,N,302,1085052
2777,Y,301,1073048
9166,Y,154,1075250
2716,N,329,1000222
3846,Y,348,1065987
31209,N,30,1008721
29667,Y,618,1033699
10198,,347,1066182
1562,Y,330,1050686
10590,Y,155,1022492
5028,Y,344,1073574
249,Y,201,1090217
7262,N,281,1093685
6950,Y,295,1064252
18677,Y,139,1051160
11086,Y,254,1015433
6013,Y,128,1073493
26935,N,559,1099598
31528,Y,505,1005695
2339,Y,995,1098922
16425,Y,79,1098560
8785,Y,365,1070097
8412,N,512,1048507
5239,N,382,1078928
10153,Y,435,1058484
24959,Y,274,1005946
20811,Y,648,1018254
7274,Y,180,1063572
1026,Y,386,1067120
2122,Y,256,1070235
8791,N,93,1068398
7232,N,320,1090340
9802,Y,16,1095424
2527,Y,506,1038200
22896,N,384,1059688
6410,N,502,1057460
3086,N,313,1091057
1394,Y,15,1088578
3979,Y,400,1073483
18848,Y,163,1050219
1636,Y,797,1019038
11493,N,111,1055226
791,Y,575,1029368
4882,Y,328,1058420
3450,Y,183,1093135
3462,Y,751,1019047
6073,Y,619,1033628
763,N,182,1095598
17227,Y,447,1009863
23806,Y,86,1022960
16772,Y,683,1029484
7886,Y,65,1005408
1191,N,409,1047962
4224,Y,123,1050887
4724,Y,17,1005108
5740,Y,277,1038783
5051,Y,412,1055042
19818.04,Y,985,1000051
2818,Y,306,1084015
10948,Y,508,1042671
7366,N,61,1050326
12086,N,365,1084648
667,Y,596,1039790
3802,Y,367,1016238
5614,Y,958,1006009
11874,Y,373,1068978
9218,Y,374,1052140
4020,Y,862,1010350
10095,N,188,1095294
21637,N,33,1061755
20498,Y,200,1048022
8267,Y,550,1004745
4309,N,336,1056871
2941,,405,1073630
1040,Y,317,1060609
2334,Y,652,1034850
3452,Y,643,1035511
9590,Y,38,1035208
13527,Y,468,1050652
4721,Y,357,1006915
11045,Y,404,1002203
5396,N,457,1065761
9112,Y,308,1029570
5976,Y,239,1066785
7583,Y,215,1060378
2360,Y,309,1091451
2394,,291,1065208
9700,Y,318,1070320
1290,Y,201,1082828
1440,N,375,1052005
3554,Y,65,1070000
3918,Y,156,1098227
9984,N,10,1089396
40146,Y,264,1015425
12255,Y,322,1059683
5525,N,25,1012002
29425,Y,159,1028595
851,Y,510,1056200
11713,Y,439,1018698
2331,Y,75,1054536
22939,Y,256,1013896
5225,N,302,1073017
84,N,200,1094732
6954,N,214,1094064
2419,Y,185,1092945
1588,Y,255,1085256
7383,N,314,1081132
15611,Y,105,1008167
26384,Y,19,1022723
367,Y,338,1098723
13045,N,340,1008378
7163,N,189,1064723
5270,Y,321,1026404
3262,Y,183,1087225
17292,Y,10,1057271
1820,N,455,1055452
5575,Y,117,1082409
3630,N,427,1069501
11230,Y,7,1053265
2795,,86,1024516
1027,Y,797,1023840
10633,Y,161,1050906
2077,N,310,1082466
2085,Y,583,1028075
10464,N,221,1024511
6872,Y,187,1097387
2410,Y,4,1037711
18791,Y,82,1046856
7316,N,145,1055627
3339,Y,209,1080118
2586,N,264,1082368
1298,Y,797,1023859
27275,Y,135,1013055
7582,N,111,1087602
12585,Y,289,1002716
25599,N,133,1034084
3832,Y,475,1062426
53,Y,413,1062646
4257,Y,129,1023635
7581,Y,213,1001270
12131,Y,388,1042066
3370,Y,625,1032788
2160,Y,272,1038650
3636,Y,735,1023889
20878,N,23,1051602
4643,Y,395,1049479
7254,Y,545,1040271
16583,Y,446,1023195
2769,Y,35,1016550
8323,Y,277,1067191
1796,Y,543,1052127
11096,N,121,1043943
329,Y,304,1084665
2177,Y,816,1017422
3461,Y,483,1051980
5493,Y,477,1062166
19652,N,426,1036924
1430,Y,288,1087552
1883,Y,286,1076255
2306,Y,247,1086696
15661,N,122,1056603
1827,N,323,1069580
12392,N,274,1067705
7490,N,392,1076465
2302,Y,1022,1010646
3280,Y,47,1087493
5968,N,770,1013794
6868,N,572,1037775
6043,Y,746,1023153
13410,Y,229,1070526
16367,Y,336,1061302
6201,Y,66,1052295
8430,N,207,1066510
2804,Y,180,1037098
1639,Y,205,1077185
7217,N,2,1063874
1283,N,322,1059492
2989,N,283,1087936
5551,Y,218,1064750
1707,Y,285,1066190
2508,Y,399,1065111
3367,Y,361,1070839
7649,Y,288,1048599
1888,Y,234,1074121
10416,Y,344,1087911
3846,Y,430,1069495
17349,N,296,1062351
18544,Y,201,1078717
49966,Y,290,1016049
8268,N,45,1016065
7607,N,523,1042577
2284,Y,395,1075876
12664,Y,244,1062373
3786,Y,388,1077480
3544,N,158,1086661
923,Y,199,1091794
1981,Y,448,1040787
20097,Y,512,1003789
4726,Y,506,1044282
2659,Y,221,1076950
2942,Y,618,1016498
10377,Y,127,1019638
10545,Y,192,1012586
1031,Y,183,1093141
16621,N,489,1005404
5721,Y,966,1012789
3011,Y,523,1042603
150,Y,323,1078379
2811,Y,496,1039128
2869,Y,268,1094355
2726,N,976,1012326
1480,Y,594,1026797
11920,Y,733,1020706
419,Y,504,1049389
5806,Y,457,1043054
2085,N,383,1078520
13338,N,90,1090121
2022,N,196,1094910
9020,Y,144,1028502
3990,N,311,1082327
10017,Y,58,1011850
9729,N,354,1029851
10757,Y,412,1019891
1096,Y,582,1036850
614,Y,397,1075259
10358,N,57,1033304
727,Y,695,1036244
4856,N,312,1081998
18155,Y,222,1042922
30883,Y,473,1012747
294,N,674,1020456
195,Y,17,1071036
5376,Y,429,1045904
888,N,381,1051259
1777,Y,309,1080945
288,Y,808,1023051
8756,N,12,1083382
14497,Y,441,1051492
5302,Y,513,1024752
1497,N,139,1088005
976,Y,726,1024602
9920,Y,651,1034893
8195,Y,313,1071108
1718,Y,330,1089227
5364,Y,222,1068199
3989,Y,397,1065477
2817,N,308,1062079
6466,Y,386,1053819
9776,Y,324,1059146
2804,Y,268,1081216
5718,Y,897,1013098
5275,Y,178,1004315
4211,Y,3,1085726
15413,,545,1034786
5706,N,349,1055178
2019,Y,320,1066725
750,Y,320,1007584
9170,Y,128,1059542
3240,N,189,1085881
5963,N,296,1086055
3724,N,202,1082581
3028,Y,1016,1004549
83,Y,678,1030803
521,Y,196,1038968
732,Y,797,1019028
7127,Y,314,1043570
1682,Y,224,1096133
654,Y,723,1016344
16857,N,323,1085944
1211,N,182,1093217
2977,Y,315,1080538
25253,N,1056,1006373
18179,Y,258,1044194
6891,Y,195,1092465
2003,Y,422,1046737
11530,Y,485,1014851
3729,Y,674,1031847
3074,Y,347,1066176
3374,Y,381,1013848
2151,Y,467,1048412
3821,Y,626,1032670
248,N,181,1093283
15891,N,315,1070717
3434,Y,381,1079158
2776,Y,1143,1003232
667,Y,320,1060145
4785,N,734,1032357
6744,Y,206,1096664
7035,Y,369,1062317
3172,Y,672,1038529
3484,N,53,1096225
5885,Y,122,1050598
5462,Y,77,1030959
36235,Y,158,1022524
9217,Y,410,1011372
10500,Y,369,1069506
11050,Y,83,1094311
5076,Y,351,1081310
10049,N,267,1094457
1963,Y,795,1015791
10035,N,617,1024738
12153,N,170,1026473
5026,Y,234,1073837
20283,Y,764,1017858
18945,Y,762,1022005
18737,Y,202,1086240
1641,Y,314,1012821
6545,N,212,1079872
7976,Y,616,1010930
1313,N,292,1074960
3485,N,213,1094079
35467,Y,1,1023773
5654,Y,465,1048568
6663,Y,37,1091855
3073,N,575,1037594
9916,Y,375,1080984
6504,Y,722,1099068
1308,N,398,1075111
1191,Y,348,1072906
486,N,79,1078080
9510,Y,53,1062778
10800,Y,401,1056503
6127,Y,202,1082505
5756,N,603,1017309
24331,Y,762,1021997
18682,N,204,1037902
14115,Y,278,1028889
4939,Y,633,1030359
4282,Y,460,1054646
2692,Y,382,1060079
30300,Y,44,1025097
8935,N,251,1085823
1906,N,691,1015112
17548,Y,474,1012515
9921,N,435,1045314
21662.06333,Y,63,1000903
5294,N,917,1012241
17465,Y,538,1024487
7290,N,106,1083069
6600,Y,343,1066766
5601,Y,509,1044054
3816,Y,116,1006476
3755,N,42,1092678
9822,Y,22,1075943
6318,N,752,1014794
6689,N,718,1025302
2068,N,197,1091949
1478,Y,242,1087508
4766,Y,62,1079852
471,Y,416,1054421
16654,N,78,1053287
4416,N,14,1053588
3702,Y,167,1014627
17700,N,152,1007701
4594,Y,223,1010456
3839,Y,120,1077326
28845,Y,245,1029605
8799,Y,295,1030996
6162,Y,204,1089996
3589,Y,638,1023158
6813,N,150,1098927
1658,N,23,1095085
3424,Y,404,1056041
2005,Y,676,1038109
17015,Y,967,1010414
4287,Y,308,1071870
2760,Y,580,1012135
2413,Y,43,1053916
26921,Y,885,1009448
6330,Y,917,1010578
3774,Y,350,1072472
5282,Y,993,1009449
4594,Y,350,1050168
333,Y,889,1016538
3771,Y,313,1081596
8377,N,527,1036217
4249,N,371,1082626
13825,Y,372,1003837
2658,Y,599,1045741
4280,Y,464,1048711
493,N,332,1076231
44925.17,N,104,1000379
10531,N,60,1090512
3034,Y,507,1044264
5666,N,664,1026036
2166,Y,823,1014229
310,N,219,1093747
6038,Y,359,1053786
4562,Y,455,1049840
2892,N,377,1068394
571,Y,311,1071312
2004,Y,411,1055051
2761,Y,559,1033385
16439,Y,613,1025051
10760,Y,488,1060270
13273,Y,424,1003955
2049,,464,1042302
5782,Y,20,1054046
1679,Y,1290,1001606
6082,Y,374,1061434
5887,N,224,1043011
2988,Y,1256,1002595
4404,Y,647,1013225
940,Y,669,1020845
11474,N,169,1015880
10537,N,330,1057995
6040,N,197,1096975
265,Y,231,1074650
1193,N,350,1072489
618,Y,563,1098519
2301,Y,536,1041198
11554,Y,703,1026779
3651,Y,406,1041645
7252,Y,887,1009364
1511,Y,220,1077138
2290,Y,125,1054679
2701,Y,944,1099202
8483,Y,354,1086690
12233,Y,282,1087989
9637,N,318,1079668
18376,Y,262,1022457
2199,Y,226,1007042
1761,Y,280,1077704
1507,N,620,1037741
11034,Y,378,1051639
3330,Y,396,1075476
5500,Y,320,1079165
6983,Y,128,1052022
5991,N,186,1051487
2762,Y,291,1075134
557,Y,18,1070823
5773,N,405,1063965
6534,Y,181,1049471
11530,Y,191,1097255
2409,Y,562,1043366
3875,Y,409,1047976
7662,N,305,1084598
7108,Y,374,1051672
1231,N,694,1022715
4142,N,1009,1008854
9151,N,385,1067246
1217,Y,262,1089967
22700,N,218,1070075
4405,Y,478,1047303
5394,Y,708,1022597
7214,Y,711,1025944
9479,Y,309,1071682
3094,Y,359,1085718
4182,Y,314,1061075
718,Y,1638,1097751
6272,Y,143,1004897
8359,Y,560,1007410
9982,N,21,1066793
5826,N,410,1063201
11589,Y,93,1056475
685,N,1245,1002860
5865,Y,388,1029035
30255,Y,260,1025076
1508,N,264,1082695
9712,N,113,1064002
3417,Y,203,1082331
1967,Y,129,1056900
6689,N,213,1096428
6512,Y,606,1038933
36468,Y,139,1025383
421,Y,673,1032186
20804,Y,227,1060813
10594,Y,273,1094144
5290,Y,798,1018991
5131,N,569,1014069
5240,Y,1150,1004136
4417,N,5,1073931
1835,Y,99,1038322
5495,N,14,1076630
3851,Y,339,1007764
5821,N,302,1072982
2309,N,682,1024471
2756,Y,410,1045645
3301,Y,480,1040634
1009,N,553,1038824
3153,Y,1002,1004792
7162,Y,199,1091817
5999,Y,60,1020092
2561,Y,777,1020831
1452,Y,44,1064118
5542,Y,782,1013353
5705,Y,530,1041851
20802,Y,608,1044945
2150,Y,302,1086488
5018,Y,475,1052594
3239,Y,96,1042892
7136,Y,448,1004108
3313,N,202,1094615
9876,N,106,1055256
2450,Y,495,1033521
22832.04,N,591,1001383
7069,Y,864,1018467
6442,Y,338,1074816
408,Y,940,1098859
16794,Y,567,1014587
6980,Y,499,1045090
3306,N,44,1096797
8289,N,69,1076102
1090,Y,245,1062119
7663,N,170,1057952
13900,Y,258,1003099
7413,Y,555,1039267
28202,Y,740,1000158
15035,Y,669,1008139
3109,Y,245,1095486
3235,Y,594,1035805
2872,Y,203,1082224
10700,N,543,1021308
6900,Y,134,1017077
4138,Y,165,1024731
752,Y,11,1074563
9216,N,328,1058361
13381,N,226,1038517
6247,N,77,1033111
876,Y,231,1095796
788,Y,632,1030682
1284,Y,449,1026604
4655,Y,409,1072824
17,Y,212,1048209
4267,N,213,1090284
12543,N,440,1051618
11240,Y,464,1064303
934,Y,25,1080687
4977,Y,207,1014891
1716,Y,306,1084134
8912,Y,638,1041816
5530,N,185,1086597
5710,N,578,1041700
7963,Y,314,1049154
1250,Y,313,1061297
4928,N,315,1090811
2836,N,504,1044630
9553,Y,590,1003505
309,N,375,1052007
7788,Y,194,1073505
31087,N,737,1008338
3738,Y,119,1022271
12225,Y,281,1077392
11970,Y,44,1088149
5996,Y,313,1081735
5176,Y,566,1031994
686,N,408,1055586
851,N,243,1072313
1850,Y,364,1045262
3288,Y,409,1073027
13359,N,90,1043733
3317,Y,367,1062550
6951,Y,72,1056404
11426,,250,1089330
2356,Y,218,1019738
7980,Y,300,1063494
3139,,351,1017993
3219,Y,229,1096005
1222,Y,560,1038938
3563,Y,828,1011521
2095,Y,311,1082092
14562,Y,728,1012866
7842,Y,287,1087664
48083,N,80,1012450
2981,N,605,1038977
9544,N,622,1043460
1076,Y,604,1025861
782,Y,10,1031812
3116,Y,49,1090662
4062,N,211,1059339
4978,Y,316,1031780
4065,Y,800,1012610
2562,N,649,1022351
230,Y,371,1062023
10190,N,53,1065106
13784,N,92,1035331
1357,N,553,1050866
6550,Y,248,1007829
7750,Y,255,1090722
2865,Y,663,1030127
2651,N,329,1057914
3516,N,118,1023307
6329,Y,740,1023005
6090,Y,93,1055140
3611,Y,676,1024969
1882,Y,331,1052013
3755,Y,518,1043147
15082,Y,724,1004983
21025,N,237,1027467
1090,Y,318,1026641
1928,Y,374,1081054
22790,Y,9,1039309
32,Y,43,1062019
9974,Y,3,1027829
5552,Y,342,1056047
4459,N,263,1083133
4308,N,550,1034336
4239,Y,747,1028794
20463,Y,166,1048627
5684,Y,322,1078528
2169,Y,571,1030445
1415,N,336,1067666
148,Y,1300,1002267
3900,Y,803,1015362
952,N,231,1035184
4218,N,664,1099288
15000,Y,853,1019664
2928,Y,44,1017645
8814,Y,355,1054250
7420,Y,262,1081097
793,Y,357,1064440
5026,N,491,1039524
5177,Y,308,1083184
2105,N,329,1050704
19713,Y,767,1021614
2343,Y,418,1054126
2017,Y,693,1018625
4480,Y,366,1084626
1821,Y,435,1042551
1448,Y,300,1073265
3828,Y,836,1020928
5977,N,704,1026642
3062,Y,426,1044885
2972,Y,327,1069008
2293,N,858,1019083
11034,N,156,1044373
5130,Y,666,1032551
2722,Y,266,1094496
20237,N,234,1055513
29414,N,118,1008416
6484,Y,186,1073930
7783,N,646,1022569
3045,N,254,1090898
8455,N,417,1071560
7598,N,194,1009051
2800,Y,374,1081525
903,Y,704,1022794
9291,N,29,1040153
363,Y,271,1080110
5426,N,323,1078335
493,Y,275,1067490
790,Y,832,1021333
28408,Y,680,1002097
3876,Y,323,1078263
14361,N,94,1020771
3781,Y,328,1089403
4133,Y,914,1015165
2552,Y,355,1054295
24122,N,146,1045026
13129,N,132,1049190
10787,Y,141,1011997
1484,N,256,1084910
9982,N,71,1046346
1214,Y,222,1096175
2420,Y,319,1079449
1606,Y,605,1045244
5605,N,193,1085258
13917,Y,389,1017936
6153,Y,517,1043271
8209,N,221,1096205
12727,Y,694,1018524
14036,Y,605,1013330
2339,Y,219,1093751
19092,N,269,1012085
7356,,297,1085902
9326,Y,685,1029031
5655,Y,201,1096805
3948,N,213,1078796
279,Y,546,1044967
8791,N,481,1052265
4653,N,342,1073977
8696,Y,848,1012083
9040,Y,665,1033593
10336,Y,685,1028331
17811,N,934,1097704
11757,Y,19,1026228
6640,N,366,1084399
10025,N,353,1072062
3114,N,756,1018480
6104,N,713,1022184
2923,N,321,1078784
373,Y,245,1095472
16403,Y,684,1008505
6510,N,682,1029572
17345,N,206,1096650
4030,N,460,1042693
757,Y,419,1047004
9412,Y,206,1081108
2390,N,191,1097241
14004,Y,363,1031357
1454,Y,373,1061631
7107,,1050,1003954
695,Y,684,1029040
14856,Y,355,1071842
2997,Y,566,1031985
2570,N,127,1076467
3544,Y,351,1054830
12110,N,812,1017761
10609,N,314,1025183
16178,Y,370,1083156
11058.05,Y,328,1000800
434,Y,975,1005466
2383,N,317,1070384
12059,Y,499,1057992
4274,Y,371,1052472
2841,Y,544,1040417
7685,Y,361,1070851
350,N,86,1093223
1507,Y,208,1080278
3805,N,198,1096936
967,Y,257,1067983
2055,Y,308,1071921
6700,Y,583,1028079
3780,Y,822,1014317
6772,Y,780,1025229
15146,N,366,1040869
6691,Y,111,1097719
28446,Y,278,1066357
3081,Y,272,1079679
7730,N,425,1034370
2391,Y,48,1063877
8133,N,483,1040319
112342.6833,Y,182,1000364
3480,Y,819,1014566
892,Y,201,1096813
3632,Y,326,1058866
13477,N,298,1057397
4306,N,144,1020346
8013,Y,323,1099419
12585,N,49,1057235
16647,Y,327,1042425
4311,Y,194,1092166
1907,N,190,1085745
6051,Y,585,1027715
2889,Y,603,1025935
25302,Y,391,1010594
8266,N,505,1038344
4536,Y,405,1026070
2119,Y,323,1069489
6409,Y,639,1028927
2378,N,240,1084867
1319,Y,327,1058497
21425,Y,10,1053711
5998,Y,704,1013168
8385,Y,658,1021721
515,Y,426,1070062
3007,Y,89,1049853
4464,Y,649,1008918
5699,Y,471,1053356
11403,N,135,1057949
11570,Y,174,1023045
4311,Y,112,1023223
5055,Y,581,1041354
7025,N,438,1016878
2004,Y,1135,1003541
11772,Y,227,1037947
1847,Y,337,1017480
3211,N,236,1095788
15132,N,282,1066522
9727,N,4,1096894
462,N,54,1058126
2635,Y,213,1011970
5050,Y,861,1014770
4420,Y,602,1039207
5163,N,433,1059003
5364,,243,1092015
3625,Y,219,1029496
14669,Y,667,1004889
6718,Y,462,1006770
7347,Y,660,1026389
249,Y,498,1058260
545,N,181,1097609
2630,Y,323,1004401
4911,N,331,1076535
4641,N,438,1068379
1443,Y,364,1070317
41620.65667,Y,395,1000182
10850,Y,472,1053160
4337,Y,403,1056256
10399,N,586,1040880
7888,Y,292,1062973
1913,Y,603,1045415
12521,Y,309,1082948
3762,Y,188,1033464
19755,Y,90,1014231
3425,Y,500,1044990
5115,N,100,1068699
1637,N,397,1075357
7410,Y,220,1068286
5264,Y,66,1040614
6442,Y,924,1007947
12089,Y,545,1040349
32421,Y,5,1016493
839,Y,1078,1005582
1052,Y,882,1009667
5576,Y,72,1082353
4106,N,407,1068795
19962,Y,186,1046917
3173,Y,46,1093889
8677,Y,452,1066450
5936,Y,33,1030016
29634,Y,272,1002253
17684,Y,252,1033412
5545,Y,571,1030379
5674,Y,456,1065807
809,Y,225,1089092
11038,N,286,1076443
8460,Y,684,1037467
11368,Y,469,1041717
3021,Y,13,1073501
4660,N,233,1051120
3754,Y,535,1004977
1124,Y,379,1068116
2481,Y,355,1064832
5867,Y,166,1035991
2462,Y,428,1060075
1514,Y,1411,1001393
3649,Y,12,1031712
15287,N,48,1098967
2948,Y,565,1032262
2807,Y,281,1077572
471,Y,444,1056875
1911,Y,575,1048312
1047,Y,801,1018618
21636,N,168,1000629
16744,N,494,1059094
3327,Y,405,1063903
22019,Y,370,1038746
18315,Y,1031,1003929
9527,N,204,1017063
1343,N,219,1093778
1299,N,198,1084267
3722,Y,939,1006912
6016,Y,270,1068225
16026,N,370,1037203
292,Y,272,1067841
34734,Y,1174,1002389
1327,N,128,1074532
4622,Y,397,1049346
3333,Y,802,1018477
11166,N,41,1039036
11395,N,507,1049056
4202,Y,24,1032259
1225,Y,740,1015412
6298,Y,723,1016409
10289,Y,245,1024942
2115,N,278,1067164
14739,N,86,1057531
10652,Y,672,1032525
9276,N,376,1061224
2936,Y,248,1086463
2858,Y,434,1045411
5539,Y,762,1026909
3587,Y,477,1040936
3041,N,258,1047836
10151,Y,374,1020575
10565,Y,353,1072030
8880,N,332,1056542
9123,Y,613,1034177
17526,Y,204,1038276
4416,Y,237,1073263
16331,Y,299,1073559
24188,Y,124,1068059
5851,Y,145,1080375
3668,Y,453,1043498
2114,Y,367,1084162
2422,Y,653,1022047
7082,N,303,1084795
10040,N,291,1093046
28004,Y,323,1060375
1733,N,272,1021471
6081,Y,310,1052637
